,IDs
1568,1092545001425461249
1569,313703088
1570,2618068979
1571,1340584786541350918
1572,1421627541694070785
1573,24439227
1574,179549579
1575,118209449
1576,2901985537
1577,1327817011536277504
1578,885112580615921664
1579,837228011409686528
1580,1236816022717554688
1581,1227606927045210113
1582,1284032970823806976
1583,1383413539465953289
1584,1428732667705630720
1585,20741800
1586,860045258
1587,20517768
1588,1006518388112461824
1589,159965912
1590,1421966328756379651
1591,1447321731178303491
1592,1315284463400747009
1593,1209503934940733441
1594,1412834246029463554
1595,150755250
1596,1411531573766262787
1597,1179463286414331905
1598,187131251
1599,1405869655785345024
1600,1388990270562258944
1601,1440669383366377484
1602,1052001879595479040
1603,24420331
1604,41137081
1605,141915001
1606,1441336231443374081
1607,243683897
1608,1426160265888944129
1609,565221258
1610,1358781476947566592
1611,399425095
1612,1389306700432293889
1613,895577235314196482
1614,1249910750895734786
1615,934447337228845056
1616,1363859829132062720
1617,1406609209735749634
1618,1323884094
1619,1248436067226865664
1620,1272383168004255744
1621,44132809
1622,1340102382114516994
1623,853887361
1624,16292751
1625,1372291578748837889
1626,1042570779471228928
1627,734199414621802498
1628,1453994634892361729
1629,399878213
1630,21340812
1631,1386502725215662080
1632,436399168
1633,719861890877403137
1634,996321865311358976
1635,1429498105368432642
1636,706574097505845248
1637,1428700245677035525
1638,1399070664938737666
1639,1366220193647632386
1640,1422451339133526020
1641,1414940955082477571
1642,38770826
1643,345157515
1644,1400297218976845827
1645,1127605137713848321
1646,714232217350877184
1647,1423074244661964801
1648,1420369354554810373
1649,531172868
1650,2990389368
1651,225539024
1652,1478092388627329034
1653,264417666
1654,1380000210470850562
1655,542872224
1656,1464115711454986241
1657,1465589544187834371
1658,1950773420
1659,1479567801098592262
1660,780476599363833856
1661,1341246319776559104
1662,1877284968
1663,219915210
1664,873090583
1665,997793562413674496
1666,1009692722976788480
1667,1156578190447587328
1668,285762843
1669,1313927985356042240
1670,1435277256985825286
1671,1445861116534353925
1672,1689966385
1673,139762946
1674,1358939067073908741
1675,877927588911599617
1676,406308667
1677,1365705612236054531
1678,489744137
1679,1382099558956740610
1680,1389637129035210757
1681,1348099699098599424
1682,29905939
1683,24816651
1684,1375639715676819459
1685,1410800474870190083
1686,1381880305565364225
1687,1367602905726021641
1688,1417029883146903555
1689,15813904
1690,51288210
1691,1412609217177952258
1692,320068509
1693,175436369
1694,1407174116231192578
1695,1413650573568757762
1696,81396918
1697,1206041426
1698,1392738992114835460
1699,361727420
1700,394646446
1701,1384874003848863748
1702,295611088
1703,14497001
1704,1205016057959927808
1705,77736386
1706,1314674488144023552
1707,18408253
1708,1046266832129323010
1709,181572333
1710,137425713
1711,14379660
1712,39693835
1713,165071655
1714,92698657
1715,50883209
1716,31363697
1717,900794431590338562
1718,2894141010
1719,1418087921781936130
1720,165100557
1721,1477798910903128066
1722,427107678
1723,2888726604
1724,1308018128807497728
1725,1237546177333264385
1726,1381612189354721280
1727,1456272416074723349
1728,1392162408211308545
1729,1473855350008860674
1730,1406368652920705025
1731,1428402728724836362
1732,1519323745
1733,17672219
1734,1188776663498272769
1735,3372701232
1736,1205749002886668288
1737,20091222
1738,1455065988781596677
1739,44324641
1740,1343384174
1741,3139622904
1742,1475491404667252740
1743,1017479187488108545
1744,1489281165743771653
1745,3315291937
1746,1452708006551040000
1747,174026638
1748,1464575793120612358
1749,753156110970916864
1750,801358334506967040
1751,4218790160
1752,1484391974367027200
1753,1444037053960753152
1754,1425949497314656260
1755,53150843
1756,1378955034830901259
1757,38962351
1758,36431206
1759,1147875787145666560
1760,1457050264939208707
1761,583288476
1762,1430329035058556928
1763,1362265690326073345
1764,1437112189589073922
1765,63805496
1766,38927264
1767,1419546010427092998
1768,629694682
1769,119068103
1770,1418141566322024449
1771,1461227844097515521
1772,1424834484122292225
1773,302591505
1774,1362122311026044932
1775,1412754135758163973
1776,1480710425624915971
1777,1324107125166088192
1778,154030370
1779,1468634455900246019
1780,61642355
1781,1446557418104762370
1782,14571055
1783,1113586059407970304
1784,1461380632852975624
1785,827304569067671553
1786,7176692
1787,1485962351732051973
1788,26531307
1789,1340705395401220098
1790,1386952413735755782
1791,1450199155113144321
1792,1483527919926398979
1793,144351063
1794,342388839
1795,1482186139414978560
1796,3515381833
1797,1470537879583698944
1798,120450686
1799,1418998832243912705
1800,1422280875660746752
1801,16054093
1802,28160374
1803,1408178041101197318
1804,792701000188583936
1805,915245329
1806,1389484743960367105
1807,1345513501150875649
1808,249817689
1809,1274365361853472768
1810,1305907875512905728
1811,1580991
1812,69317879
1813,602009550
1814,425956393
1815,1358141497149853696
1816,1478644453032316928
1817,1390418922118074368
1818,1407073085543567360
1819,9491822
1820,280230182
1821,468906322
1822,805877869
1823,150003563
1824,106607901
1825,392390455
1826,1449164448321605632
1827,1475595107265036292
1828,1419401100206252036
1829,1423525281155870722
1830,1432856571034341377
1831,981236816840970246
1832,1417239561726398485
1833,1362903261880201220
1834,1439267423123816450
1835,1368708704716136451
1836,922704536204017664
1837,1377430999835967489
1838,752748655522701312
1839,1351630337688875014
1840,1429649493956251648
1841,1375889501172592640
1842,219121232
1843,1452966839277916164
1844,16241706
1845,967926265100484608
1846,1465335909461680129
1847,1271625586696314881
1848,52600636
1849,17524273
1850,1431622741694746634
1851,11684
1852,1410367345269280774
1853,1259645985103458304
1854,230540611
1855,1372312300032458756
1856,1232771133767811074
1857,1446880960675520530
1858,1438543312848310285
1859,1445662787447910400
1860,1178703901152960513
1861,1359675193912938496
1862,1400071679796297731
1863,25787685
1864,1350846603934969861
1865,18831946
1866,43012259
1867,1515249584
1868,291797949
1869,968381094008709128
1870,478885535
1871,815711486735740929
1872,1472001427283197954
1873,1204246294887161856
1874,17189394
1875,1387065242857795587
1876,1429487250182590466
1877,1478994032936337412
1878,180835838
1879,1032056411839234049
1880,1387502917645737985
1881,1488431621199986688
1882,239190853
1883,2338458907
1884,296022704
1885,914235526714155014
1886,1431810949464264705
1887,1179549886003339264
1888,165531803
1889,1377130141541748739
1890,1485434384828276740
1891,592718020
1892,1458834318550355973
1893,1455278162464497665
1894,259028293
1895,1423404756748410880
1896,3601988176
1897,1367040647174254596
1898,1255333171
1899,1446879474126106638
1900,1212058020651208705
1901,1178765409333530624
1902,123308963
1903,1426957412624265222
1904,1449566637280022538
1905,1442695644192419844
1906,1495096051862319108
1907,1415933513778483201
1908,1313267011670151169
1909,973233139
1910,331794964
1911,4595275642
1912,774744056
1913,1347918919961440258
1914,19606320
1915,354238598
1916,1328331411703513089
1917,1414721522
1918,912347142114676737
1919,722894558342881280
1920,1373147854559055872
1921,2760034696
1922,887156762
1923,1435635370998353920
1924,1715051
1925,1298829672524939264
1926,1450527576557072385
1927,1274212217907376130
1928,21886055
1929,1361044040028946436
1930,1397032177343373313
1931,1374191542814969857
1932,2175441793
1933,1435969146001321984
1934,1486390990952931330
1935,1370732863960797191
1936,1264010742203920384
1937,1452937212845166611
1938,963331725727358977
1939,2740288019
1940,2834212201
1941,939608262718173186
1942,220901656
1943,1466687417784672260
1944,1921981693
1945,47823036
1946,1263507826007314433
1947,1415690480885567493
1948,1406383453788991489
1949,949547602059472896
1950,164520909
1951,1413291653750611968
1952,506588885
1953,1162137647269105667
1954,1332349402606931972
1955,1478381737336098818
1956,1440945889707704320
1957,1262178985171128320
1958,2234815058
1959,1427405301385367552
1960,388024471
1961,1285051033891205120
1962,1376287530589560839
1963,1445427267933515781
1964,861310471416274944
1965,811026783076286468
1966,1355180632675143683
1967,519209521
1968,74675477
1969,3589535421
1970,1369527106720309257
1971,2596651538
1972,26693708
1973,1032792598212210688
1974,1430721390567731202
1975,1420032758542389431
1976,1391644720972009481
1977,6508432
1978,1297243435179610114
1979,1483136808494014467
1980,262870412
1981,1267486091617218561
1982,1423793505244045315
1983,1235602067655462914
1984,2205221044
1985,1487208001874313224
1986,1180027044119355392
1987,11287432
1988,901553830290231297
1989,1447956602238038022
1990,1409349143139651585
1991,1265264562431016960
1992,714990452
1993,15896135
1994,1452772932976062465
1995,2334817249
1996,1089516996
1997,1346144375731064839
1998,1082562181240041473
1999,324421563
2000,1424023061427376134
2001,1398129288558284800
2002,1461173940345319426
2003,1187743684340715527
2004,1179972064209453056
2005,1435644108693987330
2006,1381756433474187269
2007,1396939556360962053
2008,1293242203494658048
2009,245662243
2010,14220621
2011,305349744
2012,1482725303793467401
2013,2587455564
2014,1414329227315490816
2015,1268209053055938560
2016,1268270025233895424
2017,250233098
2018,970717542405697537
2019,795060301456609280
2020,1250726536476602368
2021,1376650515065548802
2022,3246650880
2023,971665292613988352
2024,714983592774934528
2025,411985276
2026,44376702
2027,85556291
2028,1489951819925123077
2029,294716055
2030,1487387795362439173
2031,1247300641233481730
2032,317217043
2033,1263422858807504898
2034,1419957903792898048
2035,758683934943277061
2036,1413207660271439876
2037,787066305526587392
2038,184047053
2039,906230721513181184
2040,2312333412
2041,1496991893317632007
2042,470948889
2043,1313159708920836097
2044,1494514561046630406
2045,1429073293391196171
2046,378529725
2047,2655680814
2048,1458208952169205767
2049,1404724628388417539
2050,1396160736905207808
2051,1389843731650539520
2052,723742562519912448
2053,86367587
2054,7976822
2055,1340321346392387586
2056,1249727604778647552
2057,1370263245026512900
2058,1292419405536571392
2059,23297636
2060,22672122
2061,744231048742051840
2062,1428799273496420354
2063,1457313591426789377
2064,1906312728
2065,112385021
2066,21151844
2067,102197855
2068,65756527
2069,1473751208418500623
2070,3170344327
2071,1373742965672189960
2072,1433379984371032068
2073,1385235583623208960
2074,1488552443235520517
2075,1436951124305596418
2076,951549742785363968
2077,1364222165084733440
2078,1480807570650533889
2079,62955487
2080,1487805852560105472
2081,874867165664612352
2082,760782254956285952
2083,1432810196536025089
2084,31525897
2085,1392721357071339522
2086,16300424
2087,1225934677
2088,1267580266836566018
2089,162358679
2090,33611919
2091,893790967974834176
2092,1065665034536263681
2093,1437204415924949001
2094,57813802
2095,1382046196621930497
2096,345464568
2097,626883278
2098,1247643846487314433
2099,472748856
2100,3304027585
2101,1095619729174261761
2102,28819623
2103,1466868875056668674
2104,1448445685381025793
2105,2690477192
2106,1465767846747721737
2107,1427807744589893635
2108,951832025140482050
2109,1297682926016970753
2110,411737819
2111,1379678138272116738
2112,16972277
2113,3751372940
2114,1307902175314685959
2115,1240249242
2116,209900537
2117,589966007
2118,1454318289325215752
2119,297587526
2120,240992077
2121,2945388585
2122,177826548
2123,390944275
2124,937227910460538880
2125,24610080
2126,1484637335408893952
2127,1435775656869179394
2128,96153462
2129,1171497254449926147
2130,223835980
2131,1473241881689694211
2132,1470168854722531331
2133,25883
2134,942657193
2135,1311841501023031296
2136,1392596874348175363
2137,1464265383385436160
2138,497656561
2139,1482371510534877186
2140,72861125
2141,1392635812974583808
2142,1445320323117748225
2143,1457041179422437382
2144,1438738121189888001
2145,1453019781645230082
2146,4027015066
2147,1009311977544568832
2148,536190634
2149,1279109166326562816
2150,1135543362344218624
2151,1414934927993307144
2152,17683882
2153,172311272
2154,1465974740284317697
2155,1431426083258310656
2156,1432696423884238852
2157,1470491734123687940
2158,2519215038
2159,1399731417362440192
2160,253819557
2161,1288996345785782272
2162,333932175
2163,1372799507352543234
2164,1479454982424387589
2165,1446717660255817734
2166,34317314
2167,1375141891684065287
2168,1476577648344240130
2169,14900635
2170,3257026322
2171,295815699
2172,1333501723114172420
2173,1355669370849034244
2174,992370026312183808
2175,1381012309280239618
2176,2899813918
2177,557954639
2178,1350874858784231424
2179,1266839122007609344
2180,2238489711
2181,1378697133382062091
2182,1357460867298828288
2183,761436176850923520
2184,1421697723934277635
